,County,Location Code,City,Economic Sector (NAICS Code),2020Q2,Rounded Up
277,Davis County,6008.0,Clearfield,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),1097010.0,False
278,Davis County,6008.0,Clearfield,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",847292.0,False
279,Davis County,6008.0,Clearfield,RETAIL-GENERAL MERCHANDISE STORES (452),1238893.0,False
280,Davis County,6008.0,Clearfield,RETAIL-MISCELLANEOUS STORE RETAILERS (453),5416833.0,False
281,Davis County,6008.0,Clearfield,RETAIL-NONSTORE RETAILERS (454),12028725.0,False
282,Davis County,6008.0,Clearfield,TRANSPORTATION & WAREHOUSING (48-49),19781.0,False
283,Davis County,6008.0,Clearfield,INFORMATION (51),4484814.0,False
284,Davis County,6008.0,Clearfield,FINANCE & INSURANCE (52),688645.0,False
285,Davis County,6008.0,Clearfield,"REAL ESTATE, RENTAL & LEASING (53)",2652768.0,False
286,Davis County,6008.0,Clearfield,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",3058427.0,False
287,Davis County,6008.0,Clearfield,MANAGEMENT OF COMPANIES & ENTERPRISES (55),900000.0,True
288,Davis County,6008.0,Clearfield,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),411950.0,False
289,Davis County,6008.0,Clearfield,EDUCATIONAL SERVICES (61),47205.0,False
290,Davis County,6008.0,Clearfield,HEALTH CARE & SOCIAL ASSISTANCE (62),47348.0,False
291,Davis County,6008.0,Clearfield,"ARTS, ENTERTAINMENT AND RECREATION (71)",200000.0,True
292,Davis County,6008.0,Clearfield,ACCOMMODATION (721),250000.0,True
293,Davis County,6008.0,Clearfield,FOOD SERVICES & DRINKING PLACES (722),6994824.0,False
294,Davis County,6008.0,Clearfield,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),3116676.0,False
295,Davis County,6008.0,Clearfield,PUBLIC ADMINISTRATION (92),70000.0,True
296,Davis County,6008.0,Clearfield,PRIVATE MOTOR VEHICLE SALES,2500000.0,True
297,Davis County,6008.0,Clearfield,SPECIAL EVENT SALES,200000.0,True
298,Davis County,6008.0,Clearfield,UNKNOWN/NONCLASSIFIABLE,7998.0,False
299,Davis County,6008.0,Clearfield,PRIOR-PERIOD PAYMENTS & REFUNDS,3258839.0,False
300,Davis County,6017.0,Farmington,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",5000.0,True
301,Davis County,6017.0,Farmington,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",15000.0,True
302,Davis County,6017.0,Farmington,UTILITIES (22),3750000.0,True
303,Davis County,6017.0,Farmington,CONSTRUCTION (23),1120768.0,False
304,Davis County,6017.0,Farmington,MANUFACTURING (31-33),793322.0,False
305,Davis County,6017.0,Farmington,WHOLESALE TRADE-DURABLE GOODS (423),5382251.0,False
306,Davis County,6017.0,Farmington,WHOLESALE TRADE-NONDURABLE GOODS (424),219016.0,False
307,Davis County,6017.0,Farmington,WHOLESALE TRADE-ELECTRONIC MARKETS (425),88037.0,False
308,Davis County,6017.0,Farmington,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),7952082.0,False
309,Davis County,6017.0,Farmington,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),596803.0,False
310,Davis County,6017.0,Farmington,RETAIL-ELECTRONICS & APPLIANCE STORES (443),3183602.0,False
311,Davis County,6017.0,Farmington,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",538753.0,False
312,Davis County,6017.0,Farmington,RETAIL-FOOD & BEVERAGE STORES (445),16234996.0,False
313,Davis County,6017.0,Farmington,RETAIL-HEALTH & PERSONAL CARE STORES (446),746641.0,False
314,Davis County,6017.0,Farmington,RETAIL-GASOLINE STATIONS (447),1500000.0,True
315,Davis County,6017.0,Farmington,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),10362537.0,False
316,Davis County,6017.0,Farmington,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",7070543.0,False
317,Davis County,6017.0,Farmington,RETAIL-GENERAL MERCHANDISE STORES (452),1144602.0,False
318,Davis County,6017.0,Farmington,RETAIL-MISCELLANEOUS STORE RETAILERS (453),1510432.0,False
319,Davis County,6017.0,Farmington,RETAIL-NONSTORE RETAILERS (454),12414369.0,False
320,Davis County,6017.0,Farmington,TRANSPORTATION & WAREHOUSING (48-49),15000.0,True
321,Davis County,6017.0,Farmington,INFORMATION (51),3030754.0,False
322,Davis County,6017.0,Farmington,FINANCE & INSURANCE (52),451915.0,False
323,Davis County,6017.0,Farmington,"REAL ESTATE, RENTAL & LEASING (53)",815842.0,False
324,Davis County,6017.0,Farmington,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",2005519.0,False
325,Davis County,6017.0,Farmington,MANAGEMENT OF COMPANIES & ENTERPRISES (55),150000.0,True
326,Davis County,6017.0,Farmington,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),231878.0,False
327,Davis County,6017.0,Farmington,EDUCATIONAL SERVICES (61),144084.0,False
328,Davis County,6017.0,Farmington,HEALTH CARE & SOCIAL ASSISTANCE (62),279516.0,False
329,Davis County,6017.0,Farmington,"ARTS, ENTERTAINMENT AND RECREATION (71)",21750000.0,True
330,Davis County,6017.0,Farmington,ACCOMMODATION (721),700000.0,True
331,Davis County,6017.0,Farmington,FOOD SERVICES & DRINKING PLACES (722),9177628.0,False
332,Davis County,6017.0,Farmington,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),1783279.0,False
333,Davis County,6017.0,Farmington,PUBLIC ADMINISTRATION (92),35000.0,True
334,Davis County,6017.0,Farmington,PRIVATE MOTOR VEHICLE SALES,3500000.0,True
335,Davis County,6017.0,Farmington,SPECIAL EVENT SALES,200000.0,True
336,Davis County,6017.0,Farmington,UNKNOWN/NONCLASSIFIABLE,31186.0,False
337,Davis County,6017.0,Farmington,PRIOR-PERIOD PAYMENTS & REFUNDS,1898432.0,False
338,Davis County,6026.0,Kaysville,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",5000.0,True
339,Davis County,6026.0,Kaysville,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",6000.0,True
340,Davis County,6026.0,Kaysville,UTILITIES (22),4000000.0,True
341,Davis County,6026.0,Kaysville,CONSTRUCTION (23),1308516.0,False
342,Davis County,6026.0,Kaysville,MANUFACTURING (31-33),3291644.0,False
343,Davis County,6026.0,Kaysville,WHOLESALE TRADE-DURABLE GOODS (423),9944189.0,False
344,Davis County,6026.0,Kaysville,WHOLESALE TRADE-NONDURABLE GOODS (424),3765154.0,False
345,Davis County,6026.0,Kaysville,WHOLESALE TRADE-ELECTRONIC MARKETS (425),150705.0,False
346,Davis County,6026.0,Kaysville,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),23845133.0,False
347,Davis County,6026.0,Kaysville,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),455112.0,False
348,Davis County,6026.0,Kaysville,RETAIL-ELECTRONICS & APPLIANCE STORES (443),1414785.0,False
349,Davis County,6026.0,Kaysville,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",3377961.0,False
350,Davis County,6026.0,Kaysville,RETAIL-FOOD & BEVERAGE STORES (445),4793852.0,False
351,Davis County,6026.0,Kaysville,RETAIL-HEALTH & PERSONAL CARE STORES (446),4947578.0,False
352,Davis County,6026.0,Kaysville,RETAIL-GASOLINE STATIONS (447),14750000.0,True
353,Davis County,6026.0,Kaysville,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),1714478.0,False
354,Davis County,6026.0,Kaysville,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",4340533.0,False
355,Davis County,6026.0,Kaysville,RETAIL-GENERAL MERCHANDISE STORES (452),2294253.0,False
356,Davis County,6026.0,Kaysville,RETAIL-MISCELLANEOUS STORE RETAILERS (453),1989969.0,False
357,Davis County,6026.0,Kaysville,RETAIL-NONSTORE RETAILERS (454),14302685.0,False
358,Davis County,6026.0,Kaysville,TRANSPORTATION & WAREHOUSING (48-49),20000.0,True
359,Davis County,6026.0,Kaysville,INFORMATION (51),3612339.0,False
360,Davis County,6026.0,Kaysville,FINANCE & INSURANCE (52),381106.0,False
361,Davis County,6026.0,Kaysville,"REAL ESTATE, RENTAL & LEASING (53)",1588139.0,False
362,Davis County,6026.0,Kaysville,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",1706939.0,False
363,Davis County,6026.0,Kaysville,MANAGEMENT OF COMPANIES & ENTERPRISES (55),200000.0,True
364,Davis County,6026.0,Kaysville,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),318172.0,False
365,Davis County,6026.0,Kaysville,EDUCATIONAL SERVICES (61),182619.0,False
366,Davis County,6026.0,Kaysville,HEALTH CARE & SOCIAL ASSISTANCE (62),202494.0,False
367,Davis County,6026.0,Kaysville,"ARTS, ENTERTAINMENT AND RECREATION (71)",500000.0,True
368,Davis County,6026.0,Kaysville,ACCOMMODATION (721),20000.0,True
369,Davis County,6026.0,Kaysville,FOOD SERVICES & DRINKING PLACES (722),6689422.0,False
370,Davis County,6026.0,Kaysville,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),2671575.0,False
371,Davis County,6026.0,Kaysville,PRIVATE MOTOR VEHICLE SALES,5250000.0,True
372,Davis County,6026.0,Kaysville,SPECIAL EVENT SALES,200000.0,True
373,Davis County,6026.0,Kaysville,UNKNOWN/NONCLASSIFIABLE,12742.0,False
374,Davis County,6026.0,Kaysville,PRIOR-PERIOD PAYMENTS & REFUNDS,2388573.0,False
375,Davis County,6030.0,Layton,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",63276.0,False
376,Davis County,6030.0,Layton,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",250000.0,True
377,Davis County,6030.0,Layton,UTILITIES (22),11250000.0,True
378,Davis County,6030.0,Layton,CONSTRUCTION (23),1361670.0,False
379,Davis County,6030.0,Layton,MANUFACTURING (31-33),11874190.0,False
380,Davis County,6030.0,Layton,WHOLESALE TRADE-DURABLE GOODS (423),16013186.0,False
381,Davis County,6030.0,Layton,WHOLESALE TRADE-NONDURABLE GOODS (424),14064379.0,False
382,Davis County,6030.0,Layton,WHOLESALE TRADE-ELECTRONIC MARKETS (425),284008.0,False
383,Davis County,6030.0,Layton,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),70337024.0,False
384,Davis County,6030.0,Layton,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),3486162.0,False
385,Davis County,6030.0,Layton,RETAIL-ELECTRONICS & APPLIANCE STORES (443),3357528.0,False
386,Davis County,6030.0,Layton,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",54021772.0,False
387,Davis County,6030.0,Layton,RETAIL-FOOD & BEVERAGE STORES (445),33537411.0,False
388,Davis County,6030.0,Layton,RETAIL-HEALTH & PERSONAL CARE STORES (446),3589956.0,False
389,Davis County,6030.0,Layton,RETAIL-GASOLINE STATIONS (447),5270688.0,False
390,Davis County,6030.0,Layton,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),10206014.0,False
391,Davis County,6030.0,Layton,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",7408879.0,False
392,Davis County,6030.0,Layton,RETAIL-GENERAL MERCHANDISE STORES (452),69619276.0,False
393,Davis County,6030.0,Layton,RETAIL-MISCELLANEOUS STORE RETAILERS (453),13612297.0,False
394,Davis County,6030.0,Layton,RETAIL-NONSTORE RETAILERS (454),30771793.0,False
395,Davis County,6030.0,Layton,TRANSPORTATION & WAREHOUSING (48-49),184249.0,False
396,Davis County,6030.0,Layton,INFORMATION (51),15495484.0,False
397,Davis County,6030.0,Layton,FINANCE & INSURANCE (52),1274100.0,False
398,Davis County,6030.0,Layton,"REAL ESTATE, RENTAL & LEASING (53)",11329278.0,False
399,Davis County,6030.0,Layton,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",4392019.0,False
400,Davis County,6030.0,Layton,MANAGEMENT OF COMPANIES & ENTERPRISES (55),380723.0,False
401,Davis County,6030.0,Layton,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),948488.0,False
402,Davis County,6030.0,Layton,EDUCATIONAL SERVICES (61),294464.0,False
403,Davis County,6030.0,Layton,HEALTH CARE & SOCIAL ASSISTANCE (62),798998.0,False
404,Davis County,6030.0,Layton,"ARTS, ENTERTAINMENT AND RECREATION (71)",1866018.0,False
405,Davis County,6030.0,Layton,ACCOMMODATION (721),2469812.0,False
406,Davis County,6030.0,Layton,FOOD SERVICES & DRINKING PLACES (722),36395726.0,False
407,Davis County,6030.0,Layton,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),8274479.0,False
408,Davis County,6030.0,Layton,PUBLIC ADMINISTRATION (92),250000.0,True
409,Davis County,6030.0,Layton,PRIVATE MOTOR VEHICLE SALES,10750000.0,True
410,Davis County,6030.0,Layton,SPECIAL EVENT SALES,600000.0,True
411,Davis County,6030.0,Layton,UNKNOWN/NONCLASSIFIABLE,26958.0,False
412,Davis County,6030.0,Layton,PRIOR-PERIOD PAYMENTS & REFUNDS,5654103.0,False
413,Davis County,6035.0,North Salt Lake,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",25000.0,True
414,Davis County,6035.0,North Salt Lake,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",4750000.0,True
415,Davis County,6035.0,North Salt Lake,UTILITIES (22),4000000.0,True
416,Davis County,6035.0,North Salt Lake,CONSTRUCTION (23),3350284.0,False
417,Davis County,6035.0,North Salt Lake,MANUFACTURING (31-33),15376575.0,False
418,Davis County,6035.0,North Salt Lake,WHOLESALE TRADE-DURABLE GOODS (423),8456886.0,False
419,Davis County,6035.0,North Salt Lake,WHOLESALE TRADE-NONDURABLE GOODS (424),2476254.0,False
420,Davis County,6035.0,North Salt Lake,WHOLESALE TRADE-ELECTRONIC MARKETS (425),367546.0,False
421,Davis County,6035.0,North Salt Lake,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),33864798.0,False
422,Davis County,6035.0,North Salt Lake,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),626731.0,False
423,Davis County,6035.0,North Salt Lake,RETAIL-ELECTRONICS & APPLIANCE STORES (443),1090083.0,False
424,Davis County,6035.0,North Salt Lake,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",3137959.0,False
425,Davis County,6035.0,North Salt Lake,RETAIL-FOOD & BEVERAGE STORES (445),5347760.0,False
426,Davis County,6035.0,North Salt Lake,RETAIL-HEALTH & PERSONAL CARE STORES (446),463414.0,False
427,Davis County,6035.0,North Salt Lake,RETAIL-GASOLINE STATIONS (447),5760645.0,False
428,Davis County,6035.0,North Salt Lake,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),990343.0,False
429,Davis County,6035.0,North Salt Lake,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",557951.0,False
430,Davis County,6035.0,North Salt Lake,RETAIL-GENERAL MERCHANDISE STORES (452),1218709.0,False
431,Davis County,6035.0,North Salt Lake,RETAIL-MISCELLANEOUS STORE RETAILERS (453),1385949.0,False
432,Davis County,6035.0,North Salt Lake,RETAIL-NONSTORE RETAILERS (454),9941238.0,False
433,Davis County,6035.0,North Salt Lake,TRANSPORTATION & WAREHOUSING (48-49),448098.0,False
434,Davis County,6035.0,North Salt Lake,INFORMATION (51),3077519.0,False
435,Davis County,6035.0,North Salt Lake,FINANCE & INSURANCE (52),776662.0,False
436,Davis County,6035.0,North Salt Lake,"REAL ESTATE, RENTAL & LEASING (53)",7638757.0,False
437,Davis County,6035.0,North Salt Lake,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",3060156.0,False
438,Davis County,6035.0,North Salt Lake,MANAGEMENT OF COMPANIES & ENTERPRISES (55),15000.0,True
439,Davis County,6035.0,North Salt Lake,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),462457.0,False
440,Davis County,6035.0,North Salt Lake,EDUCATIONAL SERVICES (61),7371.0,False
441,Davis County,6035.0,North Salt Lake,HEALTH CARE & SOCIAL ASSISTANCE (62),2000.0,True
442,Davis County,6035.0,North Salt Lake,"ARTS, ENTERTAINMENT AND RECREATION (71)",600000.0,True
443,Davis County,6035.0,North Salt Lake,ACCOMMODATION (721),600000.0,True
444,Davis County,6035.0,North Salt Lake,FOOD SERVICES & DRINKING PLACES (722),5439617.0,False
445,Davis County,6035.0,North Salt Lake,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),5812736.0,False
446,Davis County,6035.0,North Salt Lake,PUBLIC ADMINISTRATION (92),90000.0,True
447,Davis County,6035.0,North Salt Lake,PRIVATE MOTOR VEHICLE SALES,3000000.0,True
448,Davis County,6035.0,North Salt Lake,UNKNOWN/NONCLASSIFIABLE,10250.0,False
449,Davis County,6035.0,North Salt Lake,PRIOR-PERIOD PAYMENTS & REFUNDS,2245261.0,False
450,Davis County,6049.0,Syracuse,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",3000.0,True
451,Davis County,6049.0,Syracuse,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",5000.0,True
452,Davis County,6049.0,Syracuse,UTILITIES (22),3500000.0,True
453,Davis County,6049.0,Syracuse,CONSTRUCTION (23),1640469.0,False
454,Davis County,6049.0,Syracuse,MANUFACTURING (31-33),806783.0,False
455,Davis County,6049.0,Syracuse,WHOLESALE TRADE-DURABLE GOODS (423),1843551.0,False
456,Davis County,6049.0,Syracuse,WHOLESALE TRADE-NONDURABLE GOODS (424),401312.0,False
457,Davis County,6049.0,Syracuse,WHOLESALE TRADE-ELECTRONIC MARKETS (425),104216.0,False
458,Davis County,6049.0,Syracuse,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),664686.0,False
459,Davis County,6049.0,Syracuse,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),9055656.0,False
460,Davis County,6049.0,Syracuse,RETAIL-ELECTRONICS & APPLIANCE STORES (443),1039001.0,False
461,Davis County,6049.0,Syracuse,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",846234.0,False
462,Davis County,6049.0,Syracuse,RETAIL-FOOD & BEVERAGE STORES (445),11360791.0,False
463,Davis County,6049.0,Syracuse,RETAIL-HEALTH & PERSONAL CARE STORES (446),445899.0,False
464,Davis County,6049.0,Syracuse,RETAIL-GASOLINE STATIONS (447),500000.0,True
465,Davis County,6049.0,Syracuse,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),682872.0,False
466,Davis County,6049.0,Syracuse,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",288788.0,False
467,Davis County,6049.0,Syracuse,RETAIL-GENERAL MERCHANDISE STORES (452),21412672.0,False
468,Davis County,6049.0,Syracuse,RETAIL-MISCELLANEOUS STORE RETAILERS (453),694081.0,False
469,Davis County,6049.0,Syracuse,RETAIL-NONSTORE RETAILERS (454),12080397.0,False
470,Davis County,6049.0,Syracuse,TRANSPORTATION & WAREHOUSING (48-49),45000.0,True
471,Davis County,6049.0,Syracuse,INFORMATION (51),2782220.0,False
472,Davis County,6049.0,Syracuse,FINANCE & INSURANCE (52),423856.0,False
473,Davis County,6049.0,Syracuse,"REAL ESTATE, RENTAL & LEASING (53)",1095829.0,False
474,Davis County,6049.0,Syracuse,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",823093.0,False
475,Davis County,6049.0,Syracuse,MANAGEMENT OF COMPANIES & ENTERPRISES (55),15000.0,True
476,Davis County,6049.0,Syracuse,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),486195.0,False
477,Davis County,6049.0,Syracuse,EDUCATIONAL SERVICES (61),26514.0,False
478,Davis County,6049.0,Syracuse,HEALTH CARE & SOCIAL ASSISTANCE (62),70000.0,True
479,Davis County,6049.0,Syracuse,"ARTS, ENTERTAINMENT AND RECREATION (71)",800000.0,True
480,Davis County,6049.0,Syracuse,ACCOMMODATION (721),35000.0,True
481,Davis County,6049.0,Syracuse,FOOD SERVICES & DRINKING PLACES (722),5112573.0,False
482,Davis County,6049.0,Syracuse,OTHER SERVICES-EXCEPT PUBLIC ADMINISTRATION (81),1435603.0,False
483,Davis County,6049.0,Syracuse,PUBLIC ADMINISTRATION (92),2000.0,True
484,Davis County,6049.0,Syracuse,PRIVATE MOTOR VEHICLE SALES,5500000.0,True
485,Davis County,6049.0,Syracuse,SPECIAL EVENT SALES,250000.0,True
486,Davis County,6049.0,Syracuse,UNKNOWN/NONCLASSIFIABLE,-2375.0,False
487,Davis County,6049.0,Syracuse,PRIOR-PERIOD PAYMENTS & REFUNDS,565886.0,False
488,Davis County,6057.0,Woods Cross,"AGRICULTURE, FORESTRY, FISHING & HUNTING (11)",1000.0,True
489,Davis County,6057.0,Woods Cross,"MINING, QUARRYING, & OIL & GAS EXTRACTION (21)",-138000.0,True
490,Davis County,6057.0,Woods Cross,UTILITIES (22),1750000.0,True
491,Davis County,6057.0,Woods Cross,CONSTRUCTION (23),571677.0,False
492,Davis County,6057.0,Woods Cross,MANUFACTURING (31-33),3803899.0,False
493,Davis County,6057.0,Woods Cross,WHOLESALE TRADE-DURABLE GOODS (423),4349336.0,False
494,Davis County,6057.0,Woods Cross,WHOLESALE TRADE-NONDURABLE GOODS (424),152985.0,False
495,Davis County,6057.0,Woods Cross,WHOLESALE TRADE-ELECTRONIC MARKETS (425),82048.0,False
496,Davis County,6057.0,Woods Cross,RETAIL-MOTOR VEHICLE & PARTS DEALERS (441),43301393.0,False
497,Davis County,6057.0,Woods Cross,RETAIL-FURNITURE & HOME FURNISHINGS STORES (442),1121977.0,False
498,Davis County,6057.0,Woods Cross,RETAIL-ELECTRONICS & APPLIANCE STORES (443),1118520.0,False
499,Davis County,6057.0,Woods Cross,"RETAIL-BUILD. MATERIAL, GARDEN EQUIP. & SUPPLIES DEALERS (444)",4516160.0,False
500,Davis County,6057.0,Woods Cross,RETAIL-FOOD & BEVERAGE STORES (445),12233500.0,False
501,Davis County,6057.0,Woods Cross,RETAIL-HEALTH & PERSONAL CARE STORES (446),306999.0,False
502,Davis County,6057.0,Woods Cross,RETAIL-GASOLINE STATIONS (447),450000.0,True
503,Davis County,6057.0,Woods Cross,RETAIL-CLOTHING & CLOTHING ACCESSORIES STORES (448),463487.0,False
504,Davis County,6057.0,Woods Cross,"RETAIL-SPORTING GOODS, HOBBY, MUSIC & BOOK STORES (451)",2157707.0,False
505,Davis County,6057.0,Woods Cross,RETAIL-GENERAL MERCHANDISE STORES (452),1817744.0,False
506,Davis County,6057.0,Woods Cross,RETAIL-MISCELLANEOUS STORE RETAILERS (453),3565776.0,False
507,Davis County,6057.0,Woods Cross,RETAIL-NONSTORE RETAILERS (454),4942667.0,False
508,Davis County,6057.0,Woods Cross,TRANSPORTATION & WAREHOUSING (48-49),543227.0,False
509,Davis County,6057.0,Woods Cross,INFORMATION (51),3069203.0,False
510,Davis County,6057.0,Woods Cross,FINANCE & INSURANCE (52),201040.0,False
511,Davis County,6057.0,Woods Cross,"REAL ESTATE, RENTAL & LEASING (53)",1476170.0,False
512,Davis County,6057.0,Woods Cross,"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES (54)",806984.0,False
513,Davis County,6057.0,Woods Cross,MANAGEMENT OF COMPANIES & ENTERPRISES (55),5000.0,True
514,Davis County,6057.0,Woods Cross,ADMIN. & SUPPORT & WASTE MANAG. & REMED. SERVICES (56),328649.0,False
515,Davis County,6057.0,Woods Cross,EDUCATIONAL SERVICES (61),53529.0,False
516,Davis County,6057.0,Woods Cross,HEALTH CARE & SOCIAL ASSISTANCE (62),25000.0,True
